Date,Open,High,Low,Close,Volume,Adj Close,perc_change
2015-05-11,35.279999,35.439999,34.779999,34.959999,5265800,34.084272,-0.907029504168
2015-05-12,34.75,35.049999,34.619999,34.860001,3604100,33.986779,0.316549640288
2015-05-13,34.900002,35.380001,34.75,35.299999,4991500,34.415756,1.14612314349
2015-05-14,35.630001,36.060001,35.509998,35.959999,3470900,35.059223,0.926180159243
2015-05-15,36.0,36.099998,35.389999,35.400002,3879000,34.513253,-1.66666111111
2015-05-18,35.369999,35.48,34.740002,34.799999,6203300,33.928281,-1.61153524488
2015-05-19,34.689999,35.540001,34.57,35.349998,4520000,34.464503,1.90256275303
2015-05-20,35.400002,35.68,35.169998,35.330002,4799300,34.445007,-0.197740101823
2015-05-21,31.049999,32.130001,30.85,31.77,25743800,30.974181,2.318843875
2015-05-22,31.65,33.259998,31.459999,33.139999,12065400,32.309863,4.70773775671
2015-05-26,32.970001,33.139999,32.330002,32.560001,5687800,31.744393,-1.24355470902
2015-05-27,32.669998,33.099998,32.580002,33.02,4781700,32.19287,1.07132544055
2015-05-28,33.009998,33.349998,32.830002,33.259998,3661400,32.426856,0.757346304595
2015-05-29,33.259998,33.419998,32.970001,33.400002,7223700,32.563352,0.420938089052
2015-06-01,33.27,33.400002,32.869999,33.16,4324900,32.329362,-0.330628193568
2015-06-02,33.040001,33.580002,32.98,33.34,5554400,32.504854,0.907987260654
2015-06-03,33.400002,33.830002,33.209999,33.240002,3286400,32.40736,-0.479041887483
2015-06-04,33.009998,33.869999,32.939999,33.869999,5443100,33.021576,2.60527431719
2015-06-05,33.869999,34.0,33.52,33.939999,5040000,33.089822,0.206672577699
2015-06-08,33.950001,33.98,32.919998,33.16,4179200,32.329362,-2.32695427608
2015-06-09,33.290001,33.389999,32.970001,33.099998,4099600,32.270864,-0.570750959124
2015-06-10,33.919998,33.919998,33.18,33.540001,5439200,32.699844,-1.12027424058
2015-06-11,33.540001,33.959999,33.400002,33.68,3124800,32.836337,0.417409051359
2015-06-12,33.48,33.610001,33.27,33.48,2830400,32.641346,0.0
2015-06-15,33.349998,33.610001,32.970001,33.549999,3633000,32.709592,0.59970318439
2015-06-16,33.450001,33.73,33.299999,33.549999,2460100,32.709592,0.298947674172
