Date,Open,High,Low,Close,Volume,Adj Close,perc_change
2015-03-09,47.560001,48.279999,46.669998,46.990002,3905200,43.674313,-1.19848399499
2015-03-10,46.389999,46.880001,46.110001,46.369999,2268300,43.098058,-0.043112740744
2015-03-11,45.73,46.639999,45.73,46.110001,1729100,42.856406,0.830966542751
2015-03-12,46.34,46.490002,45.889999,46.34,1612300,43.070176,0.0
2015-03-13,46.27,46.310001,44.310001,44.869999,2630000,41.703901,-3.0257207694
2015-03-16,44.84,45.16,44.169998,45.130001,2323900,41.945557,0.646746208742
2015-03-17,44.849998,45.849998,44.720001,45.779999,1614300,42.549689,2.07358091744
2015-03-18,45.880001,47.5,45.32,47.43,2345800,44.083264,3.37837612514
2015-03-19,47.110001,47.189999,46.130001,46.419998,1683600,43.144529,-1.4646635223
2015-03-20,46.959999,47.880001,46.75,47.369999,5568700,44.027497,0.87308349389
2015-03-23,47.369999,48.720001,47.369999,48.619999,1869100,45.189295,2.63880098456
2015-03-24,48.52,48.540001,46.77,46.950001,2153000,43.637134,-3.23577699918
2015-03-25,47.110001,47.619999,46.790001,47.060001,1432300,43.739373,-0.106134576393
2015-03-26,47.849998,47.849998,46.77,47.16,1013500,43.832315,-1.44200215014
2015-03-27,46.939999,47.490002,46.310001,47.049999,1213300,43.730077,0.234341717817
2015-03-30,47.439999,48.18,47.259998,48.040001,2092500,44.650222,1.26475972312
2015-03-31,47.810001,48.709999,47.700001,48.240002,2363700,44.836111,0.899395505137
2015-04-01,48.220001,49.150002,48.220001,48.34,1620600,44.929053,0.248857315453
2015-04-02,48.25,49.099998,47.75,48.07,1272800,44.678104,-0.373056994819
2015-04-06,48.16,49.099998,48.150002,48.869999,1491400,45.421654,1.47425041528
2015-04-07,48.790001,48.91,48.240002,48.450001,1658500,45.031292,-0.696864097215
2015-04-08,48.639999,48.869999,47.540001,47.669998,1274800,44.306327,-1.99424551797
2015-04-09,47.790001,48.220001,47.560001,48.080002,1100900,44.687401,0.606823590567
2015-04-10,48.189999,48.439999,48.07,48.25,879400,44.845403,0.124509236865
2015-04-13,48.34,48.549999,47.259998,47.650002,1469800,44.287742,-1.42738518825
2015-04-14,47.970001,49.220001,47.869999,49.200001,1380500,45.728371,2.56410251065
2015-04-15,49.5,51.529999,49.25,51.07,2730400,47.466419,3.17171717172
2015-04-16,50.830002,50.970001,49.779999,50.34,1296000,46.78793,-0.964001535943
2015-04-17,49.950001,50.099998,49.220001,49.540001,1420700,46.04438,-0.820820804388
2015-04-20,49.57,49.98,49.07,49.130001,1993100,45.66331,-0.887631632036
2015-04-21,49.380001,49.470001,47.869999,48.060001,2178900,44.668811,-2.67314696895
2015-04-22,48.32,48.98,47.77,48.939999,1581000,45.486715,1.28311051325
2015-04-23,49.049999,49.77,49.009998,49.259998,867800,45.784135,0.428132526567
