Date,Open,High,Low,Close,Volume,Adj Close,perc_change
2015-05-11,55.630001,56.169998,55.290001,55.43,1606900,53.419421,-0.359520036679
2015-05-12,55.080002,55.16,54.57,54.950001,2906700,52.956832,-0.23602214103
2015-05-13,55.049999,55.369999,54.060001,54.279999,2949200,52.311133,-1.39872845411
2015-05-14,54.560001,55.310001,54.549999,55.099998,2306400,53.101389,0.989730553707
2015-05-15,55.32,55.740002,55.130001,55.599998,2144400,53.583253,0.506142443962
2015-05-18,55.360001,56.040001,55.34,55.880001,1974500,53.853099,0.939306341414
2015-05-19,55.599998,56.099998,55.43,55.799999,1766600,53.775999,0.359714041716
2015-05-20,55.759998,56.27,55.720001,55.919998,1748800,53.891645,0.286944056203
2015-05-21,55.91,56.049999,55.540001,55.810001,2026200,53.785638,-0.178857091755
2015-05-22,55.610001,55.810001,55.259998,55.650002,1617900,53.631442,0.0719313060253
2015-05-26,55.599998,55.639999,54.919998,55.330002,2031900,53.32305,-0.485604334015
2015-05-27,55.490002,56.139999,55.290001,56.060001,2492900,54.02657,1.02721027114
2015-05-28,56.009998,56.330002,55.619999,56.099998,2135800,54.065117,0.160685597596
2015-05-29,56.240002,56.450001,55.790001,56.290001,3676900,54.248227,0.0889029129124
2015-06-01,56.07,56.41,55.75,56.009998,2128500,53.978381,-0.107012662743
2015-06-02,55.630001,55.669998,54.82,55.169998,2221200,53.16885,-0.826897342677
2015-06-03,55.099998,55.259998,54.099998,54.380001,2655600,52.407508,-1.30670966631
2015-06-04,54.150002,54.66,54.119999,54.290001,3265500,52.320772,0.258539233295
2015-06-05,53.77,53.790001,53.119999,53.439999,3394300,51.501601,-0.613726985308
2015-06-08,53.509998,53.59,53.200001,53.459999,2791700,51.520876,-0.0934386130981
2015-06-09,53.400002,53.919998,53.25,53.459999,2862100,51.520876,0.112353928376
2015-06-10,54.52,54.810001,53.869999,53.889999,3021900,51.935279,-1.15554108584
2015-06-11,54.360001,54.509998,54.119999,54.310001,2495900,52.340047,-0.0919793949231
2015-06-12,54.080002,54.23,53.860001,53.93,1884300,51.973829,-0.277370551872
2015-06-15,53.799999,54.0,53.57,53.650002,1814900,51.703987,-0.278804837896
2015-06-16,53.549999,53.84,53.34,53.73,2673200,51.781083,0.336136327472
2015-06-17,53.669998,54.150002,53.450001,54.060001,2032200,52.099115,0.726668556984
2015-06-18,54.110001,54.990002,54.110001,54.830002,2069300,52.841186,1.33062462889
2015-06-19,54.860001,54.939999,54.450001,54.470001,2629400,52.494243,-0.710900460975
2015-06-22,54.580002,54.580002,54.099998,54.240002,1568200,52.272586,-0.622938782597
2015-06-23,54.209999,54.299999,53.279999,53.34,2565400,51.40523,-1.60486813512
2015-06-24,53.369999,53.560001,52.919998,52.959999,2866000,51.039012,-0.768221861874
2015-06-25,52.98,53.200001,52.619999,52.619999,1958800,50.711345,-0.679503586259
2015-06-26,52.59,53.040001,52.32,52.91,2194200,50.990827,0.608480699753
2015-06-29,52.93,53.66,52.77,52.799999,2368300,50.884816,-0.245609295296
2015-06-30,52.950001,53.25,52.759998,52.970001,3239300,51.048652,0.0377714818174
2015-07-01,53.0,53.369999,52.759998,53.290001,2664500,51.357044,0.547171698113
2015-07-02,53.52,54.330002,53.509998,54.23,2125300,52.262947,1.32660687593
2015-07-06,54.09,54.549999,54.02,54.529999,3266700,52.552064,0.813457200961
2015-07-07,54.799999,56.5,54.740002,56.080002,4446500,54.045845,2.33577194043
2015-07-08,55.799999,56.369999,55.75,56.029999,2975000,53.997656,0.412186387315
2015-07-09,56.099998,56.330002,55.23,55.52,3339400,53.506156,-1.03386456449
2015-07-10,55.450001,55.990002,55.209999,55.560001,2806400,53.544706,0.198376912563
2015-07-13,55.669998,55.900002,54.880001,55.34,2215500,53.332685,-0.592775304213
